gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,MonthlyCharges,Churn,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,Cluster,PCA1,PCA2
1,1,0,0.1477681465222966,1,0,1.0382764144439829,1,0,1,1,0,0,2,0.8562104406470953,-0.6782338283632262
1,0,0,1.6137012404433893,1,1,0.1077196679979603,0,0,1,1,0,0,2,1.1844174906553186,1.0820727453523122
0,0,0,-0.9516816739185228,1,0,0.3071246850935365,1,1,0,0,0,1,3,-0.5129112343514953,-0.9667096487070307
0,0,0,-0.7073594915983407,1,0,1.1712130925077,0,1,0,1,0,0,3,0.2842209897584885,-1.3748341909825565
0,1,0,1.247217966963116,1,0,0.6062322107369008,0,1,0,0,0,1,2,1.299080534075946,0.2738910444104088
1,0,0,-1.1552834925186746,1,1,-0.0252170100657571,0,0,1,0,0,1,3,-0.8731382044772101,-0.7738528500723211
1,0,0,-0.3001558543980371,1,0,-1.45428629925072,0,0,1,1,0,0,0,-1.2723810093237715,0.8072272130954176
1,0,0,0.5549717837226001,1,1,-1.4875204687666492,0,0,1,1,0,0,1,-0.687068965346364,1.4361596855205705
0,1,0,0.4735310562825394,1,1,1.3041497705714176,0,0,1,0,1,0,2,1.2519961299605735,-0.6356025455880592
1,0,0,-0.8295205827584317,1,0,-1.4875204687666492,0,1,0,0,1,0,0,-1.7086005274421348,0.38441530034099913
1,0,0,-1.2774445836787656,1,0,-0.6566662308684151,0,1,0,1,0,0,0,-1.4083030344211342,-0.50313244095535
1,0,0,-1.2774445836787656,1,0,-0.5237295528046976,1,1,0,0,0,1,0,-1.3294846743675723,-0.6077626485568389
0,1,0,-0.5037576729981889,1,0,-0.0916853490976158,1,1,0,0,1,0,3,-0.4397462396345496,-0.45160637956774297
0,0,1,1.6137012404433893,1,1,1.7694281437944286,0,0,1,1,0,0,2,2.3636578983538605,0.08470928971034127
1,0,0,0.8400143297628127,0,1,-0.1581536881294745,1,1,0,0,0,1,1,0.3732838398064972,0.7039557163441884
1,0,1,0.7992939660427822,1,1,-1.5207546382825785,0,0,1,1,0,0,1,-0.533355633427091,1.788067061933871
1,1,0,-1.2367242199587352,1,0,0.3071246850935365,0,1,0,1,0,0,3,-0.645760960883477,-1.225116881853057
1,0,0,0.7178532386027215,1,0,0.971808075412124,0,1,0,1,0,0,2,1.145748474785526,-0.22601175248065425
1,0,1,-0.62591876415828,1,0,0.1409538375138897,1,1,0,1,0,0,3,-0.3813487112253264,-0.4363497566240234
1,1,0,0.758573602322752,0,0,-1.188412943123285,0,1,0,0,1,0,1,-0.37895305482640274,1.2731732517336252
1,1,0,-0.6666391278783103,1,0,0.4732955326731833,0,0,1,0,0,1,3,-0.1309082690170053,-0.8731958587479053
0,0,0,-0.5851984004382496,1,1,1.0050422449280532,0,1,0,0,0,1,3,0.2447990500058359,-1.1801179858266542
1,0,1,1.5729808767233588,1,1,0.6727005497687596,0,1,0,0,0,1,2,1.5335158798092137,0.7301580547714068
1,0,1,1.4508197855632678,0,1,-0.6566662308684151,0,1,0,0,0,1,1,0.4563661563404312,1.6306720441447666
1,1,0,-1.2774445836787656,1,0,0.3403588546094659,0,1,0,0,0,1,3,-0.6660002329374896,-1.2898452890920873
0,0,1,-0.3001558543980371,1,1,-1.5207546382825785,0,0,1,1,0,0,0,-1.3064340403887835,1.003390089787962
1,1,0,-0.3408762181180675,1,0,0.9385739058961944,1,0,1,1,0,0,3,0.44193203203097764,-0.9511080801949515
1,0,0,-0.748079855318371,0,1,-0.4572612137728389,1,0,1,1,0,0,0,-0.9290935982798214,-0.10520275934125581
1,0,0,0.9214550572028734,1,0,-0.1913878576454039,0,1,0,0,0,1,1,0.45263343354551056,0.6998968027657543
0,0,0,-0.3001558543980371,0,0,-0.1249195186135452,0,1,0,1,0,0,3,-0.39692802278581024,-0.12745443859731959
1,0,1,-0.9109613101984924,1,0,-0.1581536881294745,0,0,1,1,0,0,0,-0.7817701577998695,-0.34912982065742354
1,0,1,1.1657772395230557,1,1,1.3041497705714176,0,0,1,1,0,0,2,1.7192528812118935,0.10778844477746799
1,0,0,-1.0738427650786138,1,0,-0.1913878576454039,0,0,1,1,0,0,3,-0.925104753182727,-0.5986114993274648
1,0,0,-0.7888002190384014,1,0,-1.4875204687666492,0,1,0,0,0,1,0,-1.6661523764663877,0.3940287971475918
0,0,0,-1.2774445836787656,1,1,-0.6566662308684151,0,0,1,0,1,0,0,-1.4181281599504065,-0.4244940710852129
0,0,0,-1.2367242199587352,1,1,0.174188007029819,0,0,1,1,0,0,3,-0.7739534561928132,-0.97083157362427
1,1,0,0.6771328748826912,1,0,1.0382764144439829,1,0,1,1,0,0,2,1.2287440856117369,-0.30858940304282656
0,0,0,-1.2774445836787656,1,1,-0.6566662308684151,1,0,1,1,0,0,0,-1.389286539416904,-0.4297992024743271
1,0,0,0.188488510242327,1,0,0.971808075412124,0,1,0,0,1,0,2,0.7443732092873815,-0.5903510464119396
0,0,1,0.3106496014024181,1,0,-1.4875204687666492,0,1,0,1,0,0,1,-0.8714916388167904,1.3168370525030295
0,1,0,-0.3815965818380978,1,0,1.0050422449280532,1,1,0,0,0,1,3,0.43442795647207055,-1.1368203658161615
0,1,0,1.369379058123207,1,0,1.437086448635135,0,0,1,1,0,0,2,1.9981535762023173,-0.11550611411426295
1,0,1,-0.62591876415828,1,0,0.9385739058961944,1,1,0,1,0,0,3,0.18186087181087301,-0.9830376520285521
1,1,0,-0.9516816739185228,1,0,0.6727005497687596,1,1,0,1,0,0,3,-0.18702819572887325,-1.2766428613050453
0,1,0,0.2699292376823877,1,0,1.2044472620236295,0,1,0,0,1,0,2,1.0199415831322127,-0.7997246649010565
1,0,1,-0.3815965818380978,0,1,-0.8228370784480619,0,1,0,0,0,1,0,-0.9505087137209988,0.46502696034753216
1,0,0,0.7178532386027215,1,1,-1.4875204687666492,0,1,0,0,1,0,1,-0.6126620356280462,1.47395028203046
0,0,0,-1.1960038562387048,1,0,1.1047447534758412,1,1,0,1,0,0,3,-0.10659035289778712,-1.6704871051228043
0,0,0,1.1657772395230557,1,0,-1.5207546382825785,0,1,0,1,0,0,1,-0.29841537849841315,1.7782100379106798
0,0,0,-0.3408762181180675,1,0,0.805637227832477,0,1,0,1,0,0,3,0.2839911722526749,-0.8683612265208456
0,0,1,-0.748079855318371,1,0,0.6727005497687596,0,1,0,0,1,0,3,-0.12004126188986981,-0.8977597168025869
1,0,1,0.7992939660427822,1,0,-1.288115451671073,0,0,1,1,0,0,1,-0.3760801628564119,1.619580533482847
0,0,0,-0.7073594915983407,1,0,0.6394663802528302,1,0,1,1,0,0,3,-0.07987487893860067,-0.9291243129145491
0,0,0,0.0256070553622056,1,0,-0.1913878576454039,0,0,1,1,0,0,3,-0.15073571182975298,0.15215760293443928
1,1,0,1.4915401492832985,1,0,1.0050422449280532,0,0,1,0,0,1,2,1.763355800427078,0.2693574321604483
0,0,1,1.1657772395230557,1,1,0.7724030583165477,0,0,1,1,0,0,2,1.3444251430500678,0.45529310677181806
1,0,1,1.5729808767233588,1,1,1.7029598047625698,0,0,1,0,1,0,2,2.258580394476984,0.12409149409539433
0,0,0,0.8400143297628127,1,1,0.8721055668643357,0,0,1,1,0,0,2,1.1803330745943794,0.000960032615257761
0,1,0,0.3920903288424788,1,0,-0.291090366193192,0,0,1,1,0,0,1,0.09011172481736644,0.3865638484142986
1,0,0,0.1477681465222966,1,0,0.4732955326731833,0,0,1,1,0,0,3,0.40392959285558705,-0.2011591486046757
1,0,0,-0.3001558543980371,1,1,1.3706181096032763,0,1,0,1,0,0,3,0.7179364017506037,-1.2011744719692397
0,0,0,-0.9924020376385532,1,0,-1.45428629925072,0,0,1,1,0,0,0,-1.7588950740049702,0.306892106580585
0,0,0,-0.6666391278783103,1,1,1.0382764144439829,1,1,0,0,0,1,3,0.21095324750957906,-1.2597650212613916
0,0,0,-0.8295205827584317,1,0,0.8388713973484064,1,1,0,0,0,1,3,-0.05146887630988067,-1.24586568595406
0,0,0,-0.1779947632379461,1,1,1.3373839400873468,1,1,0,0,0,1,3,0.7660340518847462,-1.1235627432807977
1,0,0,-1.0331224013585834,1,1,0.971808075412124,0,0,1,0,0,1,3,-0.08315692299781247,-1.3719101596386587
1,1,0,-0.0151133083578247,1,0,1.3373839400873468,1,1,0,1,0,0,3,0.9414111107130952,-1.0782298165240098
0,0,1,-1.2774445836787656,1,0,0.4732955326731833,1,0,1,0,1,0,3,-0.6220001159531845,-1.049480887140199
1,0,0,-0.9924020376385532,0,0,-1.1551787736073555,1,0,1,1,0,0,0,-1.6008345799530048,0.19350813746769058
1,0,0,1.247217966963116,1,0,1.270915601055488,1,0,1,1,0,0,2,1.7408629000491194,0.019875993194702388
0,0,0,-1.2774445836787656,0,0,-0.9890079260277088,1,1,0,0,1,0,0,-1.7236677797483806,-0.2123245647012164
1,0,0,1.125056875803025,1,0,1.2376814315395588,0,0,1,1,0,0,2,1.6314265314051297,-0.04264790418609852
0,0,0,-0.6666391278783103,1,0,0.7059347192846889,0,0,1,1,0,0,3,-0.0042843127908679945,-0.9462474509684854
1,1,0,1.5729808767233588,1,0,0.9053397363802652,0,1,0,0,1,0,2,1.725098567595577,0.3321312008370892
1,0,1,0.3106496014024181,1,1,0.6727005497687596,0,0,1,1,0,0,2,0.6715935091858651,-0.05653488918587452
0,1,0,-0.5851984004382496,1,1,1.1712130925077,1,1,0,0,1,0,3,0.40168338953154625,-1.365028028126425
1,0,0,-1.1145631287986442,1,0,0.4732955326731833,0,1,0,1,0,0,3,-0.49579705487432074,-1.1638702131926681
1,0,0,0.0256070553622056,1,0,0.4732955326731833,0,1,0,0,1,0,3,0.2777414829775592,-0.3624078580365397
0,0,1,-0.7888002190384014,1,0,-1.4875204687666492,0,1,0,1,0,0,0,-1.6452153629741237,0.5491140152991227
0,0,0,0.3106496014024181,1,0,-0.4904953832887682,0,1,0,1,0,0,1,-0.1727214525323592,0.4749535885212359
1,1,0,1.4100994218432374,1,0,1.7029598047625698,0,1,0,1,0,0,2,2.2025240342530816,-0.33359857220898415
0,0,0,-0.6666391278783103,1,1,-0.4904953832887682,1,1,0,0,1,0,0,-0.8823235033908347,-0.19312586531286352
1,0,0,1.0843365120829946,1,0,0.0412513289661016,0,1,0,1,0,0,2,0.7465785359624042,0.6676984712259314
1,1,0,-0.9924020376385532,1,1,0.174188007029819,0,0,1,1,0,0,3,-0.5493194415459581,-0.8731099398172976
1,0,1,-1.0331224013585834,1,0,-1.4875204687666492,0,0,1,1,0,0,0,-1.8064220988776836,0.4767141119941346
1,0,1,1.6137012404433893,1,0,-1.3545837907029317,0,0,1,1,0,0,1,0.1501143897848924,2.233821589362044
0,0,0,0.4735310562825394,1,0,0.7724030583165477,0,0,1,1,0,0,2,0.8450299775141978,-0.19564755181851523
0,1,0,0.2292088739623573,1,1,0.3403588546094659,1,0,1,1,0,0,3,0.4283542322903725,-0.15093158940868048
1,0,0,-1.1552834925186746,1,0,-0.291090366193192,0,1,0,0,1,0,0,-1.0930376267122306,-0.6630900352706551
1,0,0,-1.2367242199587352,1,1,-0.3907928747409802,0,0,1,0,0,1,0,-1.188588798491567,-0.5801559378047941
0,0,0,1.5322605130033284,0,0,-0.4904953832887682,0,1,0,1,0,0,1,0.6344737919181536,1.402649242136267
0,0,0,0.0256070553622056,1,0,0.8721055668643357,0,1,0,1,0,0,3,0.5888332122248026,-0.6580108720699207
0,0,0,-1.2774445836787656,0,0,-1.3213496211870024,0,1,0,0,1,0,0,-1.958338439346797,0.015462058384003774
1,0,0,0.2699292376823877,0,1,-0.9557737565117794,0,0,1,1,0,0,1,-0.5646887319762118,0.9473318393642659
1,1,0,0.9214550572028734,1,0,1.7029598047625698,0,1,0,0,0,1,2,1.8435969197306843,-0.6883243693336768
1,0,1,0.7992939660427822,1,0,0.1409538375138897,0,0,1,1,0,0,2,0.633003673416779,0.6400980542163998
0,0,1,-0.0965540357978854,0,1,-0.4572612137728389,1,0,1,1,0,0,0,-0.4647035409245722,0.4913138854525969
1,1,0,1.125056875803025,1,0,1.1379789229917707,0,1,0,0,1,0,2,1.5741472528059255,-0.14009548751674916
1,0,1,0.7178532386027215,1,0,-0.3243245357091214,0,0,1,1,0,0,1,0.24715188152289724,0.9021309534094927
0,0,0,-0.0151133083578247,1,0,1.5035547876669937,0,1,0,1,0,0,3,1.0060510312337443,-1.1192396424949467
1,0,0,0.758573602322752,1,0,1.4038522791192056,0,1,0,0,0,1,2,1.464426862705712,-0.5072157342957335
1,0,0,-1.2774445836787656,1,1,0.3071246850935365,0,0,1,1,0,0,3,-0.709386943777137,-1.0734264744794635
0,0,1,1.4915401492832985,1,0,-1.288115451671073,0,1,0,1,0,0,1,0.10034734955569165,2.0047564889820193
0,0,1,0.3920903288424788,1,1,0.971808075412124,1,0,1,1,0,0,2,0.9407552884761795,-0.22162841177835996
1,0,0,-0.748079855318371,0,1,-0.6234320613524857,1,1,0,0,1,0,0,-1.0866477352729094,-0.06725559754118665
1,0,1,0.7992939660427822,1,1,-1.288115451671073,0,0,1,1,0,0,1,-0.3690861717081996,1.628616425774217
1,0,0,1.2064976032430856,1,1,1.437086448635135,0,0,1,0,0,1,2,1.8214858829826859,-0.12693117098704615
0,0,1,1.6137012404433893,1,0,-1.4875204687666492,0,0,1,1,0,0,1,0.056891443141166856,2.3079823036541294
1,0,0,-0.0151133083578247,1,0,1.0382764144439829,1,1,0,0,0,1,3,0.6618168868145159,-0.7968999936010369
0,1,0,-1.2774445836787656,1,1,0.174188007029819,1,0,1,1,0,0,3,-0.7492691639466627,-1.0891031807010534
0,1,0,1.6137012404433893,1,1,0.4400613631572539,0,1,0,0,0,1,2,1.4466471034773942,0.652727927312358
0,1,0,-1.2774445836787656,1,0,-0.6566662308684151,1,0,1,1,0,0,0,-1.3429398040909162,-0.5286725152793729
0,0,0,-1.2774445836787656,1,0,-1.288115451671073,0,1,0,0,1,0,0,-1.8823735909959871,-0.08198666064631968
1,0,0,-1.1145631287986442,1,0,1.3041497705714176,1,0,1,1,0,0,3,0.10225678078209759,-1.6520854897740636
1,0,0,1.247217966963116,1,0,1.3373839400873468,0,0,1,1,0,0,2,1.7877970319688028,-0.02568133142234169
1,0,1,1.4100994218432374,1,1,0.5397638717050421,0,0,1,1,0,0,2,1.3514489695038316,0.8023027972521203
0,0,1,0.3106496014024181,1,1,1.0382764144439829,0,0,1,1,0,0,2,0.9303765519397643,-0.3240541095216194
1,0,0,1.3286586944031769,1,1,0.971808075412124,0,0,1,1,0,0,2,1.5939661660148559,0.29078821938898586
0,0,1,-0.6666391278783103,1,1,-1.4875204687666492,0,0,1,0,1,0,0,-1.5697165030148885,0.7300088798005853
0,1,0,0.5549717837226001,1,0,0.1409538375138897,0,1,0,0,1,0,2,0.46959051201362556,0.12823183491340187
1,0,0,-0.8702409464784621,0,0,-0.9557737565117794,0,1,0,0,0,1,0,-1.4004899719559885,0.04737188380682563
0,0,0,0.6771328748826912,1,1,1.1379789229917707,0,0,1,0,0,1,2,1.2383939615751103,-0.3085215704727498
0,0,0,1.4508197855632678,0,1,-0.3575587052250508,0,1,0,0,1,0,1,0.649181557916131,1.2690072434564479
0,0,0,-0.9109613101984924,1,0,-1.5207546382825785,0,0,1,1,0,0,0,-1.7485163374685546,0.40931780432384435
0,1,0,-1.2367242199587352,1,0,0.6394663802528302,0,1,0,1,0,0,3,-0.4104449840894196,-1.4698574398802793
0,0,0,-1.1145631287986442,1,0,0.1409538375138897,0,0,1,0,1,0,3,-0.7472868311502218,-0.8664811125286811
1,0,1,0.8400143297628127,1,1,-0.0584511795816865,0,0,1,0,1,0,1,0.4990100825004882,0.8195452383111239
1,1,0,0.880734693482843,1,1,1.5035547876669937,0,1,0,1,0,0,2,1.696181984677602,-0.5575351313868817
0,0,0,-1.1552834925186746,1,1,-0.6566662308684151,1,1,0,1,0,0,0,-1.3146944233931328,-0.42574792391665944
1,1,0,-0.7073594915983407,1,0,0.3735930241253952,1,1,0,1,0,0,3,-0.22629318399915194,-0.9010297811497012
1,0,0,-0.9109613101984924,1,0,-1.4875204687666492,0,1,0,1,0,0,0,-1.737071775364731,0.32224179582566953
0,0,0,-1.1960038562387048,1,1,-0.3243245357091214,1,0,1,0,1,0,0,-1.1261446318958912,-0.5954123210442179
0,0,0,1.5729808767233588,1,0,-1.3213496211870024,0,1,0,0,1,0,1,0.1001097390076277,1.931185061079738
1,0,0,-0.9924020376385532,1,0,-0.3243245357091214,0,0,1,1,0,0,0,-0.9616601485659949,-0.4506284769671616
1,1,0,-1.2774445836787656,1,1,0.971808075412124,1,0,1,0,0,1,3,-0.2017548018919088,-1.6323526995309805
0,0,1,1.2879383306831464,1,1,1.5035547876669937,0,1,0,0,0,1,2,1.9202428064045498,-0.055301743825399645
1,0,0,1.002895784642934,1,1,-1.5207546382825785,0,1,0,0,0,1,1,-0.42174234524384424,1.6769475605242206
0,1,0,-1.2774445836787656,1,0,1.2044472620236295,1,1,0,1,0,0,3,-0.04016129700016094,-1.8855288856882615
0,1,0,-0.5037576729981889,1,0,-0.1581536881294745,0,1,0,0,0,1,3,-0.472888654806535,-0.4248697447072139
0,1,0,-0.2594354906780068,1,0,0.0412513289661016,0,0,1,1,0,0,3,-0.13372056323300713,-0.29616975968064413
0,1,0,-1.2367242199587352,1,1,0.5065297021891128,1,1,0,0,0,1,3,-0.5123691605663787,-1.383222456722222
1,0,1,-0.0151133083578247,1,1,1.0050422449280532,0,0,1,1,0,0,3,0.6770126949598865,-0.511795004775956
0,0,0,-1.1145631287986442,1,1,-1.3213496211870024,0,0,1,1,0,0,0,-1.7440021217015393,0.13951078994854388
0,0,0,1.5322605130033284,1,1,1.536788957182923,0,1,0,0,0,1,2,2.1104066852218692,-0.06599888148140862
1,0,0,-0.055833672077855,1,1,-0.3243245357091214,1,1,0,0,1,0,0,-0.3357869773665267,0.1364475565331437
0,0,0,-1.0331224013585834,1,1,-0.1581536881294745,1,0,1,0,0,1,3,-0.8803918484367874,-0.6143895760909125
1,0,0,-1.2774445836787656,0,1,-1.3213496211870024,0,0,1,1,0,0,0,-1.9117709582003461,0.11739803535991716
1,1,0,-0.5037576729981889,1,0,1.1379789229917707,1,1,0,0,0,1,3,0.44168160043164817,-1.2962836397975703
1,0,0,0.1070477828022663,1,0,-0.1249195186135452,0,0,1,1,0,0,3,-0.0471340286496119,0.18042258638561304
1,0,0,-1.0738427650786138,1,1,-0.1249195186135452,0,1,0,0,1,0,3,-0.9113954373087112,-0.7110790813956799
0,0,1,1.6137012404433893,1,0,0.3403588546094659,0,1,0,0,1,0,2,1.3073612637385776,0.9792097269428772
0,0,0,-0.7888002190384014,1,0,-1.4875204687666492,0,1,0,0,1,0,0,-1.6792987760184444,0.39589555196210424
0,1,0,-1.1552834925186746,1,0,-0.5237295528046976,0,1,0,1,0,0,0,-1.1744794242277785,-0.6157358859557934
1,0,1,1.247217966963116,1,1,-1.5207546382825785,0,0,1,1,0,0,1,-0.21813485691854784,2.1008431141280552
1,0,0,1.4915401492832985,1,0,0.6727005497687596,0,0,1,1,0,0,2,1.4903943181402666,0.6004970341267449
0,0,0,-1.1960038562387048,0,0,-1.0222420955436382,1,1,0,0,1,0,0,-1.6898219772521235,-0.13267752926647897
0,1,0,1.5729808767233588,1,0,0.5397638717050421,0,1,0,1,0,0,2,1.4964477797664624,0.5604374198997147
1,0,0,-0.7073594915983407,1,1,-1.5207546382825785,0,0,1,1,0,0,0,-1.5988854923757365,0.577478564372755
0,0,1,-0.0965540357978854,1,0,-1.4875204687666492,0,1,0,0,0,1,0,-1.1731058848830889,1.0189796285045523
0,0,0,-0.3815965818380978,1,1,0.6062322107369008,0,1,0,1,0,0,3,0.12152633341378795,-0.751087546941451
1,1,0,-0.9516816739185228,1,1,-1.4875204687666492,0,0,1,1,0,0,0,-1.6940163053099913,0.29425736217191134
1,0,0,0.1070477828022663,1,0,-1.5207546382825785,0,1,0,1,0,0,1,-1.044127985623338,1.055875122211883
0,0,1,-1.0738427650786138,1,0,-0.3243245357091214,0,0,1,1,0,0,0,-1.0130859073156344,-0.3659271903092464
0,0,0,-1.2774445836787656,1,1,0.3403588546094659,1,0,1,0,0,1,3,-0.7003244644074591,-1.1266746300973884
0,0,1,1.6137012404433893,1,0,-1.3213496211870024,0,1,0,0,0,1,1,0.14779968249419317,2.0993221526124635
1,0,1,0.5142514200025698,1,0,0.6394663802528302,0,1,0,0,0,1,2,0.7579875327718761,0.004611974147759851
1,0,1,-1.0331224013585834,1,1,0.8388713973484064,1,1,0,1,0,0,3,-0.16811067720093303,-1.1900076384426923
1,0,0,1.5322605130033284,0,0,-0.556963722320627,0,1,0,0,1,0,1,0.5580527222693267,1.4704656330844277
1,0,0,0.8400143297628127,1,1,-1.4875204687666492,0,1,0,0,0,1,1,-0.5129010161962002,1.5404321519632682
1,0,0,-1.1552834925186746,1,0,-0.4240270442569095,1,1,0,1,0,0,0,-1.1580642700180945,-0.5772805174256813
0,0,0,1.6137012404433893,1,1,0.9053397363802652,0,0,1,1,0,0,2,1.748272390887159,0.518430915005781
1,0,1,1.6137012404433893,0,1,-0.6566662308684151,0,1,0,1,0,0,1,0.5860417970384335,1.757924348764598
1,1,0,-0.62591876415828,1,0,1.0050422449280532,0,1,0,1,0,0,3,0.2768939376939381,-1.2769559918854043
0,0,0,-1.0331224013585834,1,0,0.174188007029819,0,0,1,1,0,0,3,-0.6376652762007786,-0.837696533100102
0,0,1,-0.8702409464784621,1,0,-1.4875204687666492,1,1,0,0,1,0,0,-1.7313698519637248,0.4975507735620217
0,0,0,-1.2367242199587352,1,1,0.3403588546094659,1,1,0,1,0,0,3,-0.667995313053982,-1.1659761662985353
1,0,1,-0.8702409464784621,1,0,0.4400613631572539,0,0,1,1,0,0,3,-0.3307065362946707,-0.7307115556477123
1,1,0,-1.1145631287986442,1,0,0.8721055668643357,1,1,0,1,0,0,3,-0.16085153688202092,-1.527051581408608
1,1,0,-1.1552834925186746,1,0,0.3403588546094659,1,1,0,1,0,0,3,-0.5649810264675367,-1.1910271710353635
1,0,0,-0.0965540357978854,1,0,-0.4904953832887682,0,1,0,1,0,0,0,-0.45993111200849396,0.20756565783216183
0,0,1,-0.8702409464784621,1,0,-1.45428629925072,0,1,0,0,1,0,0,-1.7079027860038833,0.4747721112534998
1,0,0,-0.62591876415828,0,1,-0.4904953832887682,0,1,0,0,0,1,0,-0.8930184520016968,-0.0918883768424669
0,1,0,0.0663274190822359,0,1,-0.291090366193192,0,1,0,0,0,1,1,-0.2110706306959667,0.14802946542355294
0,1,0,-1.2367242199587352,0,0,-1.1551787736073555,1,1,0,0,0,1,0,-1.7452142320976418,-0.17865517686568932
1,0,1,0.9214550572028734,1,1,-1.5207546382825785,0,0,1,0,1,0,1,-0.47622795127644546,1.8786747530123082
0,1,0,-1.1145631287986442,1,1,-0.1581536881294745,0,0,1,1,0,0,3,-0.8693140866328815,-0.7475798113634028
0,0,1,-0.8702409464784621,1,0,-1.4875204687666492,0,0,1,1,0,0,0,-1.6911510447698455,0.5734969233045627
0,0,1,-1.2774445836787656,1,0,0.5065297021891128,1,0,1,1,0,0,3,-0.5696914294598402,-1.0775646808378352
0,0,0,1.5322605130033284,1,0,-1.5207546382825785,0,1,0,1,0,0,1,-0.04050747044596904,2.034117716978648
1,1,0,-1.2367242199587352,1,0,0.3403588546094659,1,1,0,0,1,0,3,-0.651135515457138,-1.2425904127724647
0,0,0,-1.0331224013585834,1,1,0.3071246850935365,1,0,1,1,0,0,3,-0.5368030212131998,-0.9197752900428199
1,0,0,0.1070477828022663,1,1,-1.4875204687666492,0,1,0,0,0,1,1,-1.0287168323010891,1.0286167938273303
0,0,0,1.0436161483629645,1,0,0.2074221765457484,0,1,0,0,1,0,2,0.8070611281957014,0.5137221695673256
0,0,1,1.6137012404433893,1,1,1.4703206181510644,0,1,0,1,0,0,2,2.141077118054908,0.20846596935538422
1,0,1,1.4508197855632678,1,1,-0.0584511795816865,0,1,0,0,1,0,1,0.9174794092608517,1.1648067556260835
1,0,0,-0.2594354906780068,1,0,-0.1913878576454039,0,1,0,0,1,0,3,-0.3921948758156193,-0.10587391780785277
0,0,0,-0.8295205827584317,1,0,-0.6566662308684151,0,1,0,0,1,0,0,-1.1212785612504526,-0.2020051923140539
1,0,1,-0.3001558543980371,1,1,-0.1581536881294745,0,0,1,0,0,1,3,-0.35997955701672146,0.07290331171316058
1,1,1,1.6137012404433893,1,0,1.6697256352466403,0,0,1,0,1,0,2,2.3101164980711797,0.07643103016197852
1,0,1,1.5322605130033284,1,1,1.6697256352466403,0,0,1,1,0,0,2,2.235298514822596,0.11313083845169455
1,1,1,-1.2774445836787656,1,0,-0.4904953832887682,1,1,0,1,0,0,0,-1.2323851856369077,-0.5483395782855032
1,0,0,-0.2594354906780068,1,1,0.7391688888006183,0,1,0,0,1,0,3,0.27187696220815893,-0.7346405701550993
0,0,1,-1.2367242199587352,1,1,0.0412513289661016,1,0,1,1,0,0,3,-0.8625799275213615,-0.7211933296640493
0,0,1,-0.1779947632379461,1,1,-1.4875204687666492,0,0,1,1,0,0,0,-1.1969976717447939,1.0659139871687628
0,0,1,-1.0738427650786138,1,1,-1.4875204687666492,0,1,0,0,0,1,0,-1.8538663152080617,0.34559504328133855
0,0,1,1.0436161483629645,0,0,-0.1581536881294745,0,0,1,1,0,0,1,0.5418862199511731,1.073427256151543
0,1,0,-0.1372743995179157,0,1,-0.6566662308684151,0,0,1,1,0,0,0,-0.5860634369482898,0.351190657500813
1,0,0,-0.6666391278783103,1,0,0.2074221765457484,0,1,0,0,0,1,3,-0.3833627098303155,-0.6823804208977085
1,1,0,0.4328106925625091,1,0,1.2044472620236295,1,1,0,1,0,0,2,1.1627636233822718,-0.6743391150957377
1,0,0,0.7992939660427822,1,0,0.3403588546094659,0,1,0,1,0,0,2,0.7571870900046335,0.2636512045074797
0,0,1,1.6137012404433893,1,0,1.802662313310358,0,0,1,0,1,0,2,2.351289352631987,0.058199866499563324
1,0,1,1.5729808767233588,1,0,-1.5207546382825785,0,0,1,1,0,0,1,0.004122625757634862,2.3192807143415464
1,0,0,1.3286586944031769,1,1,-1.4875204687666492,0,1,0,1,0,0,1,-0.1539739016738028,1.8951579490879606
0,0,0,0.6771328748826912,1,1,0.6394663802528302,0,1,0,0,1,0,2,0.8612190687694107,-0.029272227220059725
1,0,0,0.7992939660427822,1,1,0.6394663802528302,0,0,1,0,0,1,2,0.971711957665993,0.13541485878640594
1,0,0,-1.2367242199587352,1,0,-1.4875204687666492,1,0,1,0,1,0,0,-1.9837876830622516,0.18132471584157767
1,0,1,1.5729808767233588,1,0,1.4703206181510644,0,0,1,1,0,0,2,2.116158562143383,0.26920110657456414
1,0,0,0.880734693482843,1,1,0.805637227832477,0,0,1,0,1,0,2,1.132568439173602,0.09721061012652604
0,0,1,-0.7073594915983407,1,1,0.3735930241253952,0,1,0,0,0,1,3,-0.28180271340448526,-0.674102366927926
1,1,0,0.7178532386027215,1,0,1.3373839400873468,0,1,0,0,0,1,2,1.4421770230321793,-0.5799300167554728
1,0,1,-0.5444780367182193,1,0,0.6394663802528302,1,1,0,1,0,0,3,0.027970146628397072,-0.7211613181256384
0,1,0,1.5322605130033284,1,0,1.3041497705714176,0,1,0,1,0,0,2,2.0075338626147707,0.008094000240600554
0,1,0,1.6137012404433893,1,1,1.4038522791192056,0,1,0,0,0,1,2,2.1271920163128017,-0.007853279634780802
1,1,0,0.7992939660427822,1,0,1.3373839400873468,0,1,0,1,0,0,2,1.5145397952740827,-0.5095460852618569
0,0,1,-0.7073594915983407,1,0,-0.6234320613524857,0,1,0,0,0,1,0,-0.9928086833479468,0.00022161003636467919
